Trade #,Type,Signal,Date/Time,Price USD,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
310,Exit Long,win,2023-12-06 18:00,43933.58,2.094815,-40.87,-0.04,25556.32,-0.03,397.96,0.43,629.59,0.68
310,Entry Long,enter long,2023-12-06 08:00,43917.95,2.094815,-40.87,-0.04,25556.32,-0.03,397.96,0.43,629.59,0.68
309,Exit Long,win,2023-12-06 01:30,43830.46,2.104177,153.37,0.17,25597.19,0.12,378.00,0.41,559.50,0.61
309,Entry Long,enter long,2023-12-05 19:00,43722.55,2.104177,153.37,0.17,25597.19,0.12,378.00,0.41,559.50,0.61
308,Exit Long,win,2023-12-05 05:00,41782.69,2.205508,78.43,0.09,25443.82,0.06,194.25,0.21,1013.55,1.10
308,Entry Long,enter long,2023-12-04 23:30,41713.73,2.205508,78.43,0.09,25443.82,0.06,194.25,0.21,1013.55,1.10
307,Exit Long,win,2023-12-04 22:00,41874.96,2.206683,331.03,0.36,25365.39,0.26,379.09,0.41,206.54,0.22
307,Entry Long,enter long,2023-12-04 18:00,41691.52,2.206683,331.03,0.36,25365.39,0.26,379.09,0.41,206.54,0.22
306,Exit Long,win,2023-12-04 12:00,41873.68,2.220718,915.67,0.99,25034.35,0.74,1129.37,1.23,1412.22,1.53
306,Entry Long,enter long,2023-12-04 08:00,41428.03,2.220718,915.67,0.99,25034.35,0.74,1129.37,1.23,1412.22,1.53
305,Exit Long,win,2023-12-03 00:30,39483.14,2.33288,35.81,0.04,24118.69,0.03,83.44,0.09,383.91,0.42
305,Entry Long,enter long,2023-12-02 19:00,39436.22,2.33288,35.81,0.04,24118.69,0.03,83.44,0.09,383.91,0.42
304,Exit Long,win,2023-12-01 20:30,38794.39,2.376264,112.05,0.12,24082.87,0.09,181.41,0.20,179.11,0.19
304,Entry Long,enter long,2023-12-01 15:30,38716.23,2.376264,112.05,0.12,24082.87,0.09,181.41,0.20,179.11,0.19
303,Exit Long,win,2023-11-30 04:30,37894.52,2.434062,163.92,0.18,23970.82,0.13,224.98,0.24,529.06,0.57
303,Entry Long,enter long,2023-11-30 00:30,37796.90,2.434062,163.92,0.18,23970.82,0.13,224.98,0.24,529.06,0.57
302,Exit Long,win,2023-11-29 20:30,38048.66,2.442716,868.11,0.94,23806.90,0.71,905.92,0.98,186.37,0.20
302,Entry Long,enter long,2023-11-29 13:30,37662.99,2.442716,868.11,0.94,23806.90,0.71,905.92,0.98,186.37,0.20
301,Exit Long,win,2023-11-28 22:30,38049.10,2.423455,136.60,0.15,22938.79,0.11,304.54,0.33,684.23,0.74
301,Entry Long,enter long,2023-11-28 14:30,37962.33,2.423455,136.60,0.15,22938.79,0.11,304.54,0.33,684.23,0.74
300,Exit Long,win,2023-11-28 04:00,37179.09,2.477578,40.47,0.04,22802.20,0.03,99.32,0.11,646.01,0.70
300,Entry Long,enter long,2023-11-27 20:30,37133.03,2.477578,40.47,0.04,22802.20,0.03,99.32,0.11,646.01,0.70
299,Exit Long,loss,2023-11-27 15:00,37050.20,2.479091,-222.71,-0.24,22761.72,-0.18,75.33,0.08,995.81,1.08
299,Entry Long,enter long,2023-11-27 03:30,37110.37,2.479091,-222.71,-0.24,22761.72,-0.18,75.33,0.08,995.81,1.08
298,Exit Long,win,2023-11-24 18:30,37806.04,2.438624,121.07,0.13,22984.43,0.10,218.67,0.24,348.58,0.38
298,Entry Long,enter long,2023-11-24 15:00,37726.18,2.438624,121.07,0.13,22984.43,0.10,218.67,0.24,348.58,0.38
297,Exit Long,win,2023-11-23 01:00,37448.79,2.465281,248.09,0.27,22863.36,0.20,508.37,0.55,147.76,0.16
297,Entry Long,enter long,2023-11-22 16:00,37318.25,2.465281,248.09,0.27,22863.36,0.20,508.37,0.55,147.76,0.16
296,Exit Long,win,2023-11-22 11:00,37104.58,2.522469,1520.95,1.65,22615.27,1.26,1649.62,1.79,611.19,0.66
296,Entry Long,enter long,2023-11-22 04:30,36472.19,2.522469,1520.95,1.65,22615.27,1.26,1649.62,1.79,611.19,0.66
295,Exit Long,sl limit,2023-11-21 16:00,36214.97,2.513462,-1048.26,-1.14,21094.33,-0.86,0,0.00,1011.85,1.10
295,Entry Long,enter long,2023-11-21 15:00,36602.90,2.513462,-1048.26,-1.14,21094.33,-0.86,0,0.00,1011.85,1.10
294,Exit Long,loss,2023-11-18 21:30,36557.16,2.512504,-223.51,-0.24,22142.58,-0.18,61.51,0.07,516.61,0.56
294,Entry Long,enter long,2023-11-18 13:00,36616.85,2.512504,-223.51,-0.24,22142.58,-0.18,61.51,0.07,516.61,0.56
293,Exit Long,win,2023-11-18 00:30,36427.99,2.536092,311.00,0.34,22366.09,0.25,386.42,0.42,192.29,0.21
293,Entry Long,enter long,2023-11-17 23:30,36276.28,2.536092,311.00,0.34,22366.09,0.25,386.42,0.42,192.29,0.21
292,Exit Long,win,2023-11-17 05:30,36521.60,2.540002,691.07,0.75,22055.10,0.57,730.51,0.79,124.56,0.14
292,Entry Long,enter long,2023-11-17 03:00,36220.43,2.540002,691.07,0.75,22055.10,0.57,730.51,0.79,124.56,0.14
291,Exit Long,win,2023-11-16 04:00,37538.21,2.468152,576.18,0.63,21364.03,0.48,644.66,0.70,200.44,0.22
291,Entry Long,enter long,2023-11-16 01:00,37274.84,2.468152,576.18,0.63,21364.03,0.48,644.66,0.70,200.44,0.22
290,Exit Long,loss,2023-11-15 23:30,37571.77,2.444844,-216.40,-0.24,20787.85,-0.18,58.08,0.06,727.40,0.79
290,Entry Long,enter long,2023-11-15 18:00,37630.20,2.444844,-216.40,-0.24,20787.85,-0.18,58.08,0.06,727.40,0.79
289,Exit Long,win,2023-11-14 22:00,35591.63,2.590817,137.73,0.15,21004.25,0.11,356.93,0.39,404.67,0.44
289,Entry Long,enter long,2023-11-14 17:30,35510.03,2.590817,137.73,0.15,21004.25,0.11,356.93,0.39,404.67,0.44
288,Exit Long,sl limit,2023-11-14 11:00,35860.72,2.53694,-1096.69,-1.19,20866.52,-0.90,361.14,0.39,1060.30,1.15
288,Entry Long,enter long,2023-11-14 08:00,36264.16,2.53694,-1096.69,-1.19,20866.52,-0.90,361.14,0.39,1060.30,1.15
287,Exit Long,win,2023-11-14 07:30,36615.02,2.520811,225.83,0.25,21963.22,0.19,488.84,0.53,722.84,0.79
287,Entry Long,enter long,2023-11-14 02:30,36496.19,2.520811,225.83,0.25,21963.22,0.19,488.84,0.53,722.84,0.79
286,Exit Long,win,2023-11-13 09:00,37016.50,2.497796,385.91,0.42,21737.39,0.32,449.82,0.49,728.86,0.79
286,Entry Long,enter long,2023-11-13 04:30,36832.46,2.497796,385.91,0.42,21737.39,0.32,449.82,0.49,728.86,0.79
285,Exit Long,loss,2023-11-11 05:00,37107.18,2.476471,-178.68,-0.19,21351.48,-0.15,910.62,0.99,577.51,0.63
285,Entry Long,enter long,2023-11-10 13:00,37149.63,2.476471,-178.68,-0.19,21351.48,-0.15,910.62,0.99,577.51,0.63
284,Exit Long,win,2023-11-10 03:30,36762.27,2.519053,532.27,0.58,21530.16,0.44,570.92,0.62,489.65,0.53
284,Entry Long,enter long,2023-11-10 00:00,36521.66,2.519053,532.27,0.58,21530.16,0.44,570.92,0.62,489.65,0.53
283,Exit Long,win,2023-11-09 02:30,36856.50,2.516933,691.47,0.75,20997.89,0.57,745.01,0.81,44.78,0.05
283,Entry Long,enter long,2023-11-09 00:30,36552.41,2.516933,691.47,0.75,20997.89,0.57,745.01,0.81,44.78,0.05
282,Exit Long,win,2023-11-08 03:00,35398.57,2.604864,134.78,0.15,20306.43,0.11,177.16,0.19,368.01,0.40
282,Entry Long,enter long,2023-11-07 19:30,35318.54,2.604864,134.78,0.15,20306.43,0.11,177.16,0.19,368.01,0.40
281,Exit Long,win,2023-11-06 15:00,35101.22,2.629444,222.99,0.24,20171.64,0.19,261.56,0.28,455.75,0.50
281,Entry Long,enter long,2023-11-06 09:30,34988.38,2.629444,222.99,0.24,20171.64,0.19,261.56,0.28,455.75,0.50
280,Exit Long,loss,2023-11-06 01:30,34986.17,2.618102,-476.08,-0.52,19948.66,-0.40,661.76,0.72,1716.13,1.86
280,Entry Long,enter long,2023-11-05 00:00,35139.96,2.618102,-476.08,-0.52,19948.66,-0.40,661.76,0.72,1716.13,1.86
279,Exit Long,win,2023-11-03 23:30,34767.85,2.651109,99.71,0.11,20424.73,0.08,137.40,0.15,256.07,0.28
279,Entry Long,enter long,2023-11-03 20:30,34702.45,2.651109,99.71,0.11,20424.73,0.08,137.40,0.15,256.07,0.28
278,Exit Long,win,2023-11-03 19:30,34790.01,2.652303,199.96,0.22,20325.02,0.17,252.35,0.27,64.78,0.07
278,Entry Long,enter long,2023-11-03 19:00,34686.83,2.652303,199.96,0.22,20325.02,0.17,252.35,0.27,64.78,0.07
277,Exit Long,loss,2023-11-03 06:30,34416.63,2.672683,-88.83,-0.10,20125.06,-0.07,483.54,0.53,818.03,0.89
277,Entry Long,enter long,2023-11-02 22:30,34422.33,2.672683,-88.83,-0.10,20125.06,-0.07,483.54,0.53,818.03,0.89
276,Exit Long,loss,2023-11-02 13:00,34921.08,2.614124,-785.27,-0.85,20213.89,-0.65,91.71,0.10,2297.36,2.50
276,Entry Long,enter long,2023-11-02 07:00,35193.43,2.614124,-785.27,-0.85,20213.89,-0.65,91.71,0.10,2297.36,2.50
275,Exit Long,loss,2023-11-02 03:30,35401.64,2.588749,-427.47,-0.46,20999.16,-0.35,39.65,0.04,1169.53,1.27
275,Entry Long,enter long,2023-11-01 22:00,35538.39,2.588749,-427.47,-0.46,20999.16,-0.35,39.65,0.04,1169.53,1.27
274,Exit Long,loss,2023-10-31 02:30,34416.99,2.665952,-319.44,-0.35,21426.63,-0.26,234.25,0.25,1213.87,1.32
274,Entry Long,enter long,2023-10-30 10:00,34509.24,2.665952,-319.44,-0.35,21426.63,-0.26,234.25,0.25,1213.87,1.32
273,Exit Long,win,2023-10-27 07:00,34195.65,2.709134,566.77,0.62,21746.07,0.47,622.49,0.68,106.37,0.12
273,Entry Long,enter long,2023-10-27 01:30,33959.18,2.709134,566.77,0.62,21746.07,0.47,622.49,0.68,106.37,0.12
272,Exit Long,win,2023-10-25 03:00,34277.76,2.714582,975.79,1.06,21179.30,0.81,1111.52,1.21,553.33,0.60
272,Entry Long,enter long,2023-10-25 01:00,33891.03,2.714582,975.79,1.06,21179.30,0.81,1111.52,1.21,553.33,0.60
271,Exit Long,win,2023-10-24 22:30,34204.22,2.708827,579.45,0.63,20203.51,0.48,629.11,0.68,85.91,0.09
271,Entry Long,enter long,2023-10-24 21:00,33963.04,2.708827,579.45,0.63,20203.51,0.48,629.11,0.68,85.91,0.09
270,Exit Long,win,2023-10-24 15:30,34142.79,2.736239,1348.68,1.47,19624.05,1.14,1974.42,2.15,1053.86,1.15
270,Entry Long,enter long,2023-10-24 09:00,33622.79,2.736239,1348.68,1.47,19624.05,1.14,1974.42,2.15,1053.86,1.15
269,Exit Long,win,2023-10-24 04:00,34392.06,2.715561,1319.60,1.43,18275.38,1.13,1637.67,1.78,485.27,0.53
269,Entry Long,enter long,2023-10-23 23:30,33878.81,2.715561,1319.60,1.43,18275.38,1.13,1637.67,1.78,485.27,0.53
268,Exit Long,win,2023-10-21 23:30,30128.76,3.067774,354.46,0.39,16955.77,0.30,752.42,0.82,426.84,0.46
268,Entry Long,enter long,2023-10-21 16:00,29989.17,3.067774,354.46,0.39,16955.77,0.30,752.42,0.82,426.84,0.46
267,Exit Long,win,2023-10-21 00:00,29677.64,3.113409,324.88,0.35,16601.31,0.28,375.73,0.41,239.58,0.26
267,Entry Long,enter long,2023-10-20 19:30,29549.60,3.113409,324.88,0.35,16601.31,0.28,375.73,0.41,239.58,0.26
266,Exit Long,win,2023-10-20 14:00,29599.34,3.114139,102.81,0.11,16276.43,0.09,590.70,0.64,667.66,0.73
266,Entry Long,enter long,2023-10-20 06:30,29542.67,3.114139,102.81,0.11,16276.43,0.09,590.70,0.64,667.66,0.73
265,Exit Long,win,2023-10-19 01:30,28339.03,3.254327,150.79,0.16,16173.62,0.13,201.48,0.22,36.80,0.04
265,Entry Long,enter long,2023-10-19 01:00,28270.05,3.254327,150.79,0.16,16173.62,0.13,201.48,0.22,36.80,0.04
264,Exit Long,win,2023-10-18 18:30,28399.92,3.251881,279.45,0.30,16022.83,0.24,325.26,0.35,304.66,0.33
264,Entry Long,enter long,2023-10-18 13:00,28291.31,3.251881,279.45,0.30,16022.83,0.24,325.26,0.35,304.66,0.33
263,Exit Long,win,2023-10-18 11:00,28410.50,3.25258,333.69,0.36,15743.39,0.29,428.32,0.47,441.19,0.48
263,Entry Long,enter long,2023-10-18 03:30,28285.23,3.25258,333.69,0.36,15743.39,0.29,428.32,0.47,441.19,0.48
262,Exit Long,win,2023-10-17 10:00,28537.47,3.258705,921.21,1.00,15409.70,0.80,1128.45,1.23,278.99,0.30
262,Entry Long,enter long,2023-10-17 06:30,28232.07,3.258705,921.21,1.00,15409.70,0.80,1128.45,1.23,278.99,0.30
261,Exit Long,win,2023-10-17 01:30,28432.74,3.243486,147.52,0.16,14488.49,0.13,316.84,0.34,924.67,1.00
261,Entry Long,enter long,2023-10-16 18:00,28364.54,3.243486,147.52,0.16,14488.49,0.13,316.84,0.34,924.67,1.00
260,Exit Long,win,2023-10-14 06:30,26897.39,3.420609,-68.13,-0.07,14340.97,-0.06,0,0.00,194.73,0.21
260,Entry Long,enter long,2023-10-13 23:30,26895.79,3.420609,-68.13,-0.07,14340.97,-0.06,0,0.00,194.73,0.21
259,Exit Long,win,2023-10-13 01:00,26886.49,3.43491,278.96,0.30,14409.10,0.24,353.23,0.38,50.51,0.05
259,Entry Long,enter long,2023-10-12 21:30,26783.81,3.43491,278.96,0.30,14409.10,0.24,353.23,0.38,50.51,0.05
258,Exit Long,win,2023-10-12 15:30,26757.70,3.44726,167.06,0.18,14130.14,0.15,345.12,0.37,485.87,0.53
258,Entry Long,enter long,2023-10-12 08:00,26687.86,3.44726,167.06,0.18,14130.14,0.15,345.12,0.37,485.87,0.53
257,Exit Long,win,2023-10-12 05:30,26839.86,3.433282,75.17,0.08,13963.08,0.07,171.46,0.19,464.86,0.51
257,Entry Long,enter long,2023-10-12 02:00,26796.51,3.433282,75.17,0.08,13963.08,0.07,171.46,0.19,464.86,0.51
256,Exit Long,sl limit,2023-10-11 10:00,26685.93,3.39974,-1347.86,-1.46,13887.91,-1.17,110.17,0.12,1311.57,1.43
256,Entry Long,enter long,2023-10-11 08:00,27060.89,3.39974,-1347.86,-1.46,13887.91,-1.17,110.17,0.12,1311.57,1.43
255,Exit Long,win,2023-10-11 03:30,27289.13,3.403459,803.49,0.87,15235.77,0.70,843.47,0.92,69.44,0.08
255,Entry Long,enter long,2023-10-11 01:30,27031.32,3.403459,803.49,0.87,15235.77,0.70,843.47,0.92,69.44,0.08
254,Exit Long,win,2023-10-10 18:30,27471.82,3.357676,167.79,0.18,14432.27,0.15,220.47,0.24,49.66,0.05
254,Entry Long,enter long,2023-10-10 17:30,27399.90,3.357676,167.79,0.18,14432.27,0.15,220.47,0.24,49.66,0.05
253,Exit Long,win,2023-10-09 20:30,27694.57,3.33438,270.50,0.29,14264.48,0.24,348.05,0.38,276.01,0.30
253,Entry Long,enter long,2023-10-09 17:00,27591.33,3.33438,270.50,0.29,14264.48,0.24,348.05,0.38,276.01,0.30
252,Exit Long,win,2023-10-09 11:30,27598.22,3.357763,594.43,0.65,13993.98,0.52,634.65,0.69,406.25,0.44
252,Entry Long,enter long,2023-10-09 10:00,27399.19,3.357763,594.43,0.65,13993.98,0.52,634.65,0.69,406.25,0.44
251,Exit Long,win,2023-10-07 02:30,28016.70,3.295309,249.97,0.27,13399.55,0.22,309.47,0.34,218.17,0.24
251,Entry Long,enter long,2023-10-06 17:00,27918.47,3.295309,249.97,0.27,13399.55,0.22,309.47,0.34,218.17,0.24
250,Exit Long,loss,2023-10-05 04:30,27741.76,3.315501,-95.74,-0.10,13149.58,-0.08,448.89,0.49,662.80,0.72
250,Entry Long,enter long,2023-10-04 18:00,27748.44,3.315501,-95.74,-0.10,13149.58,-0.08,448.89,0.49,662.80,0.72
249,Exit Long,win,2023-10-04 12:30,27631.19,3.341418,253.63,0.28,13245.32,0.22,292.53,0.32,686.97,0.75
249,Entry Long,enter long,2023-10-04 07:00,27533.22,3.341418,253.63,0.28,13245.32,0.22,292.53,0.32,686.97,0.75
248,Exit Long,win,2023-10-04 01:30,27449.15,3.362989,237.49,0.26,12991.69,0.21,277.98,0.30,36.80,0.04
248,Entry Long,enter long,2023-10-04 00:00,27356.61,3.362989,237.49,0.26,12991.69,0.21,277.98,0.30,36.80,0.04
247,Exit Long,loss,2023-10-03 17:00,27443.96,3.339621,-421.02,-0.46,12754.21,-0.37,279.73,0.30,1286.35,1.40
247,Entry Long,enter long,2023-10-03 01:30,27548.03,3.339621,-421.02,-0.46,12754.21,-0.37,279.73,0.30,1286.35,1.40
246,Exit Long,win,2023-10-02 22:30,27637.47,3.346221,407.29,0.44,13175.22,0.36,480.86,0.52,415.76,0.45
246,Entry Long,enter long,2023-10-02 15:30,27493.70,3.346221,407.29,0.44,13175.22,0.36,480.86,0.52,415.76,0.45
245,Exit Long,win,2023-10-02 07:30,28565.57,3.259864,1045.85,1.14,12767.93,0.94,1085.64,1.18,37.52,0.04
245,Entry Long,enter long,2023-10-02 05:30,28222.03,3.259864,1045.85,1.14,12767.93,0.94,1085.64,1.18,37.52,0.04
244,Exit Long,win,2023-09-30 19:00,27027.76,3.406248,-10.37,-0.01,11722.08,-0.01,78.09,0.08,189.81,0.21
244,Entry Long,enter long,2023-09-30 15:30,27009.19,3.406248,-10.37,-0.01,11722.08,-0.01,78.09,0.08,189.81,0.21
243,Exit Long,win,2023-09-29 22:00,26940.47,3.419013,36.17,0.04,11732.46,0.03,73.67,0.08,94.17,0.10
243,Entry Long,enter long,2023-09-29 19:30,26908.35,3.419013,36.17,0.04,11732.46,0.03,73.67,0.08,94.17,0.10
242,Exit Long,loss,2023-09-29 18:30,26938.49,3.406973,-294.79,-0.32,11696.28,-0.26,272.35,0.30,1118.55,1.22
242,Entry Long,enter long,2023-09-29 05:00,27003.44,3.406973,-294.79,-0.32,11696.28,-0.26,272.35,0.30,1118.55,1.22
241,Exit Long,win,2023-09-28 07:30,26569.24,3.485059,521.55,0.57,11991.07,0.47,661.40,0.72,84.62,0.09
241,Entry Long,enter long,2023-09-28 02:30,26398.40,3.485059,521.55,0.57,11991.07,0.47,661.40,0.72,84.62,0.09
240,Exit Long,win,2023-09-27 16:00,26317.10,3.507099,222.98,0.24,11469.53,0.20,272.53,0.30,474.70,0.52
240,Entry Long,enter long,2023-09-27 10:30,26232.50,3.507099,222.98,0.24,11469.53,0.20,272.53,0.30,474.70,0.52
239,Exit Long,win,2023-09-27 03:00,26270.57,3.506152,34.98,0.04,11246.54,0.03,75.05,0.08,80.98,0.09
239,Entry Long,enter long,2023-09-27 00:00,26239.59,3.506152,34.98,0.04,11246.54,0.03,75.05,0.08,80.98,0.09
238,Exit Long,loss,2023-09-26 18:30,26250.45,3.500927,-172.64,-0.19,11211.57,-0.15,115.11,0.13,672.74,0.73
238,Entry Long,enter long,2023-09-26 01:00,26278.75,3.500927,-172.64,-0.19,11211.57,-0.15,115.11,0.13,672.74,0.73
237,Exit Long,win,2023-09-25 20:30,26361.24,3.500464,202.86,0.22,11384.20,0.18,244.50,0.27,183.99,0.20
237,Entry Long,enter long,2023-09-25 15:30,26282.23,3.500464,202.86,0.22,11384.20,0.18,244.50,0.27,183.99,0.20
236,Exit Long,win,2023-09-22 01:30,26679.81,3.455395,115.61,0.13,11181.34,0.10,206.15,0.22,184.97,0.20
236,Entry Long,enter long,2023-09-22 00:30,26625.03,3.455395,115.61,0.13,11181.34,0.10,206.15,0.22,184.97,0.20
235,Exit Long,sl limit,2023-09-21 07:30,26403.88,3.404697,-2175.53,-2.36,11065.73,-1.92,163.53,0.18,2139.57,2.32
235,Entry Long,enter long,2023-09-21 00:00,27021.49,3.404697,-2175.53,-2.36,11065.73,-1.92,163.53,0.18,2139.57,2.32
234,Exit Long,win,2023-09-20 22:30,27103.69,3.394815,-61.59,-0.07,13241.27,-0.05,177.82,0.19,550.50,0.60
234,Entry Long,enter long,2023-09-20 18:00,27100.15,3.394815,-61.59,-0.07,13241.27,-0.05,177.82,0.19,550.50,0.60
233,Exit Long,win,2023-09-19 17:00,27234.87,3.401881,575.93,0.63,13302.85,0.51,632.15,0.69,115.25,0.13
233,Entry Long,enter long,2023-09-19 15:00,27043.86,3.401881,575.93,0.63,13302.85,0.51,632.15,0.69,115.25,0.13
232,Exit Long,win,2023-09-19 09:00,27330.85,3.40921,1102.55,1.20,12726.92,0.99,1289.86,1.40,317.89,0.35
232,Entry Long,enter long,2023-09-19 07:30,26985.72,3.40921,1102.55,1.20,12726.92,0.99,1289.86,1.40,317.89,0.35
231,Exit Long,loss,2023-09-18 20:30,26824.32,3.416831,-419.28,-0.46,11624.37,-0.37,70.90,0.08,974.65,1.06
231,Entry Long,enter long,2023-09-18 11:00,26925.53,3.416831,-419.28,-0.46,11624.37,-0.37,70.90,0.08,974.65,1.06
230,Exit Long,loss,2023-09-16 22:30,26566.30,3.460449,-142.23,-0.15,12043.65,-0.13,89.51,0.10,545.17,0.59
230,Entry Long,enter long,2023-09-15 22:00,26586.14,3.460449,-142.23,-0.15,12043.65,-0.13,89.51,0.10,545.17,0.59
229,Exit Long,loss,2023-09-15 13:00,26443.61,3.467905,-369.54,-0.40,12185.88,-0.33,10.02,0.01,1074.26,1.17
229,Entry Long,enter long,2023-09-15 05:00,26528.98,3.467905,-369.54,-0.40,12185.88,-0.33,10.02,0.01,1074.26,1.17
228,Exit Long,win,2023-09-14 00:30,26293.57,3.513316,303.90,0.33,12555.41,0.27,346.92,0.38,66.73,0.07
228,Entry Long,enter long,2023-09-13 23:00,26186.08,3.513316,303.90,0.33,12555.41,0.27,346.92,0.38,66.73,0.07
227,Exit Long,win,2023-09-13 18:30,26528.30,3.511672,1084.65,1.18,12251.52,0.98,1132.94,1.23,485.63,0.53
227,Entry Long,enter long,2023-09-13 11:00,26198.34,3.511672,1084.65,1.18,12251.52,0.98,1132.94,1.23,485.63,0.53
226,Exit Long,win,2023-09-13 03:30,26159.82,3.555227,930.10,1.01,11166.87,0.84,1082.46,1.18,54.01,0.06
226,Entry Long,enter long,2023-09-13 01:30,25877.39,3.555227,930.10,1.01,11166.87,0.84,1082.46,1.18,54.01,0.06
225,Exit Long,loss,2023-09-13 00:30,25962.73,3.54149,-126.81,-0.14,10236.77,-0.11,94.62,0.10,752.71,0.82
225,Entry Long,enter long,2023-09-12 16:00,25977.76,3.54149,-126.81,-0.14,10236.77,-0.11,94.62,0.10,752.71,0.82
224,Exit Long,win,2023-09-11 18:30,25201.99,3.67785,615.28,0.67,10363.58,0.56,749.86,0.81,398.81,0.43
224,Entry Long,enter long,2023-09-11 13:30,25014.61,3.67785,615.28,0.67,10363.58,0.56,749.86,0.81,398.81,0.43
223,Exit Long,win,2023-09-09 10:00,25904.05,3.55699,66.81,0.07,9748.30,0.06,162.04,0.18,260.07,0.28
223,Entry Long,enter long,2023-09-08 18:30,25864.56,3.55699,66.81,0.07,9748.30,0.06,162.04,0.18,260.07,0.28
222,Exit Long,loss,2023-09-08 13:30,25887.80,3.504783,-1341.96,-1.46,9681.49,-1.21,72.62,0.08,2119.73,2.30
222,Entry Long,enter long,2023-09-08 00:00,26249.84,3.504783,-1341.96,-1.46,9681.49,-1.21,72.62,0.08,2119.73,2.30
221,Exit Long,win,2023-09-07 08:30,25752.80,3.57425,-26.65,-0.03,11023.45,-0.02,41.19,0.04,494.95,0.54
221,Entry Long,enter long,2023-09-07 02:00,25739.66,3.57425,-26.65,-0.03,11023.45,-0.02,41.19,0.04,494.95,0.54
220,Exit Long,win,2023-09-06 21:00,25789.26,3.575088,125.20,0.14,11050.10,0.11,167.80,0.18,78.13,0.08
220,Entry Long,enter long,2023-09-06 19:00,25733.63,3.575088,125.20,0.14,11050.10,0.11,167.80,0.18,78.13,0.08
219,Exit Long,win,2023-09-06 11:30,25857.68,3.568895,209.66,0.23,10924.90,0.19,837.29,0.91,1410.75,1.53
219,Entry Long,enter long,2023-09-05 21:30,25778.28,3.568895,209.66,0.23,10924.90,0.19,837.29,0.91,1410.75,1.53
218,Exit Long,win,2023-09-05 16:30,25763.03,3.582385,219.39,0.24,10715.24,0.20,268.49,0.29,55.36,0.06
218,Entry Long,enter long,2023-09-05 13:30,25681.21,3.582385,219.39,0.24,10715.24,0.20,268.49,0.29,55.36,0.06
217,Exit Long,loss,2023-09-05 04:00,25778.04,3.557971,-355.95,-0.39,10495.85,-0.32,127.47,0.14,1056.02,1.15
217,Entry Long,enter long,2023-09-04 13:00,25857.43,3.557971,-355.95,-0.39,10495.85,-0.32,127.47,0.14,1056.02,1.15
216,Exit Long,win,2023-09-01 23:00,25827.54,3.571759,176.07,0.19,10851.80,0.16,223.15,0.24,36.80,0.04
216,Entry Long,enter long,2023-09-01 20:30,25757.61,3.571759,176.07,0.19,10851.80,0.16,223.15,0.24,36.80,0.04
215,Exit Long,loss,2023-08-31 01:00,27284.32,3.363808,-294.28,-0.32,10675.73,-0.27,338.50,0.37,1146.72,1.25
215,Entry Long,enter long,2023-08-30 03:00,27349.95,3.363808,-294.28,-0.32,10675.73,-0.27,338.50,0.37,1146.72,1.25
214,Exit Long,loss,2023-08-30 02:30,27478.77,3.302682,-1319.43,-1.43,10970.01,-1.18,110.47,0.12,1886.40,2.05
214,Entry Long,enter long,2023-08-29 13:30,27856.14,3.302682,-1319.43,-1.43,10970.01,-1.18,110.47,0.12,1886.40,2.05
213,Exit Long,loss,2023-08-29 06:30,26036.62,3.528854,-194.10,-0.21,12289.44,-0.17,6.53,0.01,549.68,0.60
213,Entry Long,enter long,2023-08-28 21:00,26070.78,3.528854,-194.10,-0.21,12289.44,-0.17,6.53,0.01,549.68,0.60
212,Exit Long,win,2023-08-28 17:00,26126.59,3.541385,450.53,0.49,12483.54,0.40,620.66,0.67,127.53,0.14
212,Entry Long,enter long,2023-08-28 13:00,25978.53,3.541385,450.53,0.49,12483.54,0.40,620.66,0.67,127.53,0.14
211,Exit Long,win,2023-08-25 02:00,26108.88,3.529205,69.95,0.08,12033.01,0.06,111.46,0.12,376.84,0.41
211,Entry Long,enter long,2023-08-24 21:00,26068.19,3.529205,69.95,0.08,12033.01,0.06,111.46,0.12,376.84,0.41
210,Exit Long,win,2023-08-24 01:00,26490.89,3.494232,491.51,0.53,11963.07,0.44,701.71,0.76,98.93,0.11
210,Entry Long,enter long,2023-08-23 15:30,26329.10,3.494232,491.51,0.53,11963.07,0.44,701.71,0.76,98.93,0.11
209,Exit Long,win,2023-08-23 07:30,26012.33,3.538733,-22.91,-0.02,11471.56,-0.02,581.28,0.63,695.46,0.76
209,Entry Long,enter long,2023-08-22 21:30,25998.00,3.538733,-22.91,-0.02,11471.56,-0.02,581.28,0.63,695.46,0.76
208,Exit Long,loss,2023-08-22 01:00,26074.13,3.524152,-184.36,-0.20,11494.47,-0.17,34.67,0.04,386.82,0.42
208,Entry Long,enter long,2023-08-21 18:00,26105.57,3.524152,-184.36,-0.20,11494.47,-0.17,34.67,0.04,386.82,0.42
207,Exit Long,win,2023-08-20 03:30,26142.17,3.52601,103.90,0.11,11678.83,0.09,144.65,0.16,157.60,0.17
207,Entry Long,enter long,2023-08-19 23:30,26091.81,3.52601,103.90,0.11,11678.83,0.09,144.65,0.16,157.60,0.17
206,Exit Long,win,2023-08-19 23:00,26149.66,3.529163,212.71,0.23,11574.93,0.19,277.33,0.30,93.94,0.10
